frame_id,frame_zipfile_path,roi_feature_name,roi_id,roi_label,roi_label_threshold_based,video_id,video_roi_embedding_path,xmax,xmin,ymax,ymin
10.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,4508b90e-5eb9-4c28-84fb-3f04e7c4df32_0605014310670605,"{'others': 0.98174, 'sad': 0.00947, 'blur': 0.00592, 'angry': 0.00247, 'happy': 0.0002, 'object': 0.0002}",others,20200204_2_213004.886_220000.022.mp4,,1067,605,605,143
11.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,d91dff33-6aad-4fbf-a800-3328098cf3c2_0479011010340665,"{'others': 0.99811, 'angry': 0.00177, 'sad': 0.0001, 'blur': 1e-05, 'happy': 1e-05, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,1034,479,665,110
12.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,f2ff534d-5ce2-4581-aef2-227f12deb239_0664017212190726,"{'others': 0.46456, 'sad': 0.40388, 'blur': 0.06822, 'angry': 0.04233, 'object': 0.01377, 'happy': 0.00724}",others,20200204_2_213004.886_220000.022.mp4,,1219,664,726,172
13.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,2019aac3-7859-40d8-9a08-d4acdb3df86d_0913024613750708,"{'others': 0.52269, 'sad': 0.2549, 'happy': 0.10039, 'angry': 0.06113, 'object': 0.04023, 'blur': 0.02067}",others,20200204_2_213004.886_220000.022.mp4,,1375,913,708,246
14.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,fe9020b6-e3b1-4a61-b460-e710d0834c45_0295011008490665,"{'others': 0.99955, 'angry': 0.00027, 'blur': 9e-05, 'sad': 8e-05, 'happy': 1e-05, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,849,295,665,110
15.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,69998c8b-d613-44f2-86ad-f9b5a470e239_0356017209110726,"{'others': 0.9757, 'angry': 0.01314, 'sad': 0.00728, 'happy': 0.00205, 'blur': 0.00161, 'object': 0.00023}",others,20200204_2_213004.886_220000.022.mp4,,911,356,726,172
16.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,b30cd556-d282-4620-9a8c-1bdd849db0d9_0356017209110726,"{'others': 0.99974, 'sad': 0.00017, 'angry': 6e-05, 'blur': 3e-05, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,911,356,726,172
17.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,90fb7063-beb2-4b70-839b-8987346b6f12_0356011009110665,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,911,356,665,110
18.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,86e3e3b9-9e1f-4d30-9fc2-f7ea8de254b3_0418017209720726,"{'others': 0.99235, 'happy': 0.00456, 'angry': 0.00214, 'sad': 0.00067, 'blur': 0.00026, 'object': 3e-05}",others,20200204_2_213004.886_220000.022.mp4,,972,418,726,172
19.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
20.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
21.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,aaf0c259-d5ed-4db3-b4d4-c4e8193f661e_0354013310190798,"{'others': 0.99984, 'angry': 0.00013, 'sad': 2e-05, 'blur': 1e-05, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,1019,354,798,133
22.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,36147fd0-d4e7-4840-8ede-66648b0f28f1_0354013310190798,"{'others': 0.66662, 'angry': 0.32174, 'happy': 0.00503, 'sad': 0.00502, 'blur': 0.00131, 'object': 0.00028}",others,20200204_2_213004.886_220000.022.mp4,,1019,354,798,133
23.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,a1fea209-85f4-458a-857b-5bf0b7aa15d8_0428013310930798,"{'angry': 0.60027, 'others': 0.37157, 'sad': 0.01722, 'blur': 0.00581, 'happy': 0.004, 'object': 0.00113}",angry,20200204_2_213004.886_220000.022.mp4,,1093,428,798,133
24.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,9c7df1af-f67b-4353-a54c-44080fd9ab61_0428013310930798,"{'others': 0.99024, 'angry': 0.00642, 'sad': 0.00228, 'blur': 0.00084, 'happy': 0.00019, 'object': 3e-05}",others,20200204_2_213004.886_220000.022.mp4,,1093,428,798,133
25.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,54d97d89-eca9-44d7-8ea2-36f3d1e574c7_0354013310190798,"{'angry': 1.0, 'others': 0.0, 'happy': 0.0, 'blur': 0.0, 'sad': 0.0, 'object': 0.0}",angry,20200204_2_213004.886_220000.022.mp4,,1019,354,798,133
26.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,681a2766-947c-4b68-899e-8d5d1fda2bda_0058013307240798,"{'others': 0.9943, 'blur': 0.00343, 'sad': 0.00131, 'angry': 0.00092, 'happy': 2e-05, 'object': 1e-05}",others,20200204_2_213004.886_220000.022.mp4,,724,58,798,133
27.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,fa87c391-b3bf-4f06-b2ee-519a14dab4d3_0354013310190798,"{'others': 0.9983, 'angry': 0.00142, 'sad': 0.00017, 'blur': 9e-05, 'happy': 1e-05, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,1019,354,798,133
28.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
29.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
30.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,a9f2af53-f55e-4dbc-bdb8-945c2f6de1c7_0502005911670724,"{'others': 0.99868, 'sad': 0.00048, 'blur': 0.00045, 'angry': 0.00038, 'happy': 1e-05, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,1167,502,724,59
31.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,7fbc3523-c912-461c-bf50-41b57115f910_0336007111350869,"{'others': 0.59562, 'angry': 0.39743, 'sad': 0.00437, 'happy': 0.00146, 'blur': 0.00092, 'object': 0.0002}",others,20200204_2_213004.886_220000.022.mp4,,1135,336,869,71
32.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,a29806c2-0fee-49a1-8094-d3f179c43f99_0159000009580781,"{'others': 0.55035, 'object': 0.23459, 'sad': 0.0818, 'angry': 0.05954, 'blur': 0.04946, 'happy': 0.02426}",others,20200204_2_213004.886_220000.022.mp4,,958,159,781,-107
33.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
34.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,a1cbb7ce-983f-40bf-bf60-6be90c3b8bbd_0248000010460781,"{'others': 0.98262, 'angry': 0.01539, 'sad': 0.00136, 'blur': 0.00044, 'happy': 0.00016, 'object': 3e-05}",others,20200204_2_213004.886_220000.022.mp4,,1046,248,781,-107
35.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,0fa8dfe9-1cae-4acc-b4f9-afc38d736592_0428005910930724,"{'others': 0.99968, 'angry': 0.00028, 'sad': 3e-05, 'blur': 1e-05, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,1093,428,724,59
36.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,0db92f8b-25f0-4b38-a442-03f864404d86_0425000012240781,"{'others': 0.90256, 'blur': 0.05117, 'sad': 0.02597, 'angry': 0.01309, 'object': 0.00523, 'happy': 0.00198}",others,20200204_2_213004.886_220000.022.mp4,,1224,425,781,-107
37.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
38.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,c8624062-6582-44f6-a3e4-da37deb7786c_0206005908720724,"{'others': 0.9613, 'sad': 0.02882, 'angry': 0.00725, 'blur': 0.00205, 'happy': 0.00038, 'object': 0.0002}",others,20200204_2_213004.886_220000.022.mp4,,872,206,724,59
39.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,d9213a16-b868-4aa1-941c-35886698c3a0_0397015305260282,"{'others': 0.99999, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,526,397,282,153
40.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,c3c2c562-5469-4577-b3fd-6a37e18b82df_0580018407340339,"{'others': 1.0, 'angry': 0.0, 'blur': 0.0, 'sad': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,734,580,339,184
41.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
42.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,9ad6c8ab-54fc-44ff-8c50-c8f22d6fb63e_0206005908720724,"{'happy': 0.99999, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'sad': 0.0, 'blur': 0.0}",happy,20200204_2_213004.886_220000.022.mp4,,872,206,724,59
43.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,91bf4b10-5430-4aa3-bafb-28f993be0634_0551013907370325,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,737,551,325,139
44.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,f94119c9-a1d6-4948-914c-96c7e5d8fc9e_0510013906960325,"{'others': 1.0, 'angry': 0.0, 'blur': 0.0, 'sad': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,696,510,325,139
45.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,c2484b04-bb4f-4c46-9402-c78dd934bd47_0489013906750325,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,675,489,325,139
46.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,c7684818-3f9e-4dea-9dd7-f0ee7c545efa_0531016007160345,"{'others': 0.99076, 'blur': 0.0072, 'sad': 0.00173, 'angry': 0.00029, 'object': 2e-05, 'happy': 1e-05}",others,20200204_2_213004.886_220000.022.mp4,,716,531,345,160
47.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,a6209888-990d-4aeb-b0de-f58d5cf16aab_0513014207360365,"{'others': 0.99988, 'blur': 6e-05, 'sad': 3e-05, 'angry': 3e-05, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,736,513,365,142
48.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
49.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
50.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
51.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
52.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
53.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
54.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
55.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
56.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,2755646e-d4e8-47ec-8301-c402f7139d54_0546024709320632,"{'others': 0.99937, 'blur': 0.00031, 'sad': 0.00021, 'angry': 0.0001, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,932,546,632,247
57.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,428980d6-a249-4802-8c01-09ad0fce7089_0546024709320632,"{'others': 0.98114, 'blur': 0.01862, 'sad': 0.00017, 'angry': 6e-05, 'object': 0.0, 'happy': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,932,546,632,247
58.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,7c42276a-93b9-47d1-8a70-e1255c88e405_0990024113110562,"{'others': 0.99996, 'angry': 3e-05, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,1311,990,562,241
59.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,84678e2f-0c0a-4139-9175-f576660c74c1_0375016207600547,"{'others': 0.99999, 'angry': 0.0, 'blur': 0.0, 'sad': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,760,375,547,162
60.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,d36e1472-82e6-4352-a899-cf75e14e51c6_0589016209740547,"{'blur': 0.75368, 'others': 0.24391, 'angry': 0.00104, 'sad': 0.00075, 'object': 0.00054, 'happy': 8e-05}",blur,20200204_2_213004.886_220000.022.mp4,,974,589,547,162
61.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,55894442-2e06-4952-afbd-db38c977603a_0589020409740590,"{'blur': 0.56853, 'others': 0.4138, 'object': 0.01139, 'sad': 0.00331, 'angry': 0.00254, 'happy': 0.00044}",blur,20200204_2_213004.886_220000.022.mp4,,974,589,590,204
62.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,28296424-48b5-4017-8b41-be664c759203_0502014309640605,"{'others': 0.99152, 'blur': 0.00798, 'sad': 0.00024, 'angry': 0.00024, 'object': 1e-05, 'happy': 1e-05}",others,20200204_2_213004.886_220000.022.mp4,,964,502,605,143
63.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
64.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,,,{None: None},None,20200204_2_213004.886_220000.022.mp4,,,,,
65.jpg,gs://b-ao-barc-vmd-hidden/d43afc52-b36d-4a4a-8a4b-eafe676b899a/vmd/asset/master/video/00:00:00.000_00:10:02.967/951b0eee-10cb-4f00-885d-eeaf48ec2c96.zip,emotion,a1f06c32-3b02-4615-bdd7-f6add263752d_0451019409130657,"{'others': 0.99975, 'blur': 0.00017, 'angry': 4e-05, 'sad': 4e-05, 'happy': 0.0, 'object': 0.0}",others,20200204_2_213004.886_220000.022.mp4,,913,451,657,194
